OBJECTID,CT20,Pop_20,PopTot_18U,Pop_SqM,Hu_2020,HU_SqM,CRRALL,Med_HH_Inc,Pov100_20,Pov100Rate,PC_NH_wht,PC_NH_Blk,PC_NH_Asn,PC_Hispani,PC_LessTha,PC_Eng_bel,p_no_intnt,Shape__Are,Shape__Len,park_per1k
2181,670102,4036,2900.0,19021,1689.0,7960,73.8,71574,504.0,12.4876114965312,30.28,8.91,21.72,35.34,15.31,11.48,8.31,5915487.935546881,12632.3252602076,0.033474
2182,670201,4054,2741.0,2151,1593.0,845,79.2,141914,39.0,0.962012826837691,69.54,0.67,19.75,6.2,2.85,0.62,3.49,52547040.1972656,51580.8871856101,27.347244
2183,670202,2622,1674.0,2275,936.0,812,83.8,206964,0.0,0.0,58.79,0.32,21.26,14.28,0.0,4.0,0.0,32123648.2128906,27112.4826373875,17.453293
2184,670405,2967,2085.0,5122,1058.0,1827,79.9,112708,9.0,0.303336703741153,52.31,2.65,40.69,1.96,0.86,3.93,11.63,16148042.9414063,22226.7496641381,5.649604
2185,670406,1833,1246.0,3995,702.0,1530,79.6,194236,8.0,0.436442989634479,37.25,11.75,41.63,1.19,1.2,4.49,4.33,12791417.0126953,14594.78703254,5.823304
2186,670407,5918,4666.0,12182,2330.0,4796,80.0,100938,327.0,5.52551537681649,33.68,3.31,51.17,6.06,4.070000000000001,7.12,4.25,13542857.5390625,17461.7825774317,0.117358
2187,670413,4849,3434.0,5741,1875.0,2220,83.0,153145,113.0,2.33037739740153,39.55,0.7,48.32,8.050000000000002,2.68,4.08,5.56,23547265.4384766,21041.0630339975,14.059474
2188,670417,2857,2088.0,3659,1105.0,1415,79.1,143750,32.0,1.12005600280014,51.36,1.76,35.3,3.63,1.2,2.97,2.34,21765018.5087891,20647.4638693876,0.391733
2189,670418,4228,3131.0,4332,1536.0,1574,82.8,169345,0.0,0.0,58.18,0.34,21.94,10.68,1.44,0.48,3.76,27206445.0048828,25118.6340301113,4.08558
2190,670500,1740,1137.0,582,695.0,232,73.2,250000,8.0,0.459770114942529,57.33,9.87,20.01,5.84,1.06,3.17,1.09,83390188.8652344,48249.6265309874,4.726251
2191,670603,1817,1634.0,1207,693.0,460,81.6,209500,0.0,0.0,39.33,0.81,44.89,7.74,3.98,8.81,0.0,41978989.5136719,36893.0491288903,134.756361
2192,670701,6482,5230.0,5822,2363.0,2122,82.9,153302,25.0,0.385683431039803,45.54,0.43,23.62,22.84,3.48,4.34,7.14,31038764.7792969,33464.1766150279,1.70454
2193,670702,5583,4960.0,2129,2095.0,799,80.6,182260,60.0,1.07469102632993,70.01,0.99,15.77,7.36,2.02,0.73,1.97,73102623.96679689,61559.676307761,39.002125
2194,700101,5774,4759.0,22186,3957.0,15204,64.9,70045,612.0,10.5992379632837,76.78,4.45,3.86,10.52,1.03,7.21,14.04,7255567.45410156,13621.8153976014,1.259574
2195,700102,4419,4289.0,23312,2908.0,15341,63.9,37014,779.0,17.6284227200724,66.77,3.94,5.63,18.35,4.71,14.67,16.08,5284605.45898438,13568.1878838605,0.0
2196,700200,6575,6943.0,24363,4774.0,17690,65.6,74605,586.0,8.91254752851711,59.78,6.73,4.83,20.9,5.29,1.25,3.23,7523640.40429688,14072.866256502599,0.019619
2197,700300,5750,5881.0,24529,4257.0,18160,70.5,80381,479.0,8.33043478260869,76.75,1.36,3.54,10.23,4.83,3.77,5.88,6535097.88183594,14233.8137269415,0.283087
2198,700400,5135,4712.0,10107,3568.0,7023,65.2,82308,440.0,8.56864654333009,78.64,1.04,8.51,6.26,1.36,2.04,3.83,14164288.3134766,21301.4441420857,1.190914
2199,700501,3561,3427.0,15438,2812.0,12190,62.5,69477,240.0,6.7396798652064,72.04,4.87,8.720000000000002,10.35,1.05,1.14,6.71,6430758.3046875,15072.4229932235,0.0
2200,700502,4420,4114.0,22713,3873.0,19902,63.4,83971,327.0,7.39819004524887,72.52,1.72,9.88,14.19,2.38,4.28,6.51,5425279.830078129,10805.4210333858,0.0
2201,700600,5020,4001.0,2287,2011.0,916,60.9,173672,249.0,4.9601593625498,90.26,0.0,1.89,3.72,4.8,0.55,2.17,61184707.7441406,47191.8553933598,8.836004
2202,700700,3125,2520.0,2293,1207.0,885,57.3,194154,108.0,3.456,90.12,0.08,1.75,4.27,4.17,1.83,3.84,38002136.41210939,32140.9764921815,7.872207
2203,700801,4935,3399.0,8786,2928.0,5213,55.5,80417,350.0,7.09219858156028,76.71,0.54,11.01,8.36,3.62,13.0,11.65,15658674.9189453,20079.4620477633,5.278825
2204,700802,3919,3873.0,14811,2008.0,7589,63.5,89398,409.0,10.436335799949,71.49,6.48,8.4,11.88,7.8,5.37,7.63,7376785.24023438,15092.749460686,0.038091
2205,700901,3871,2687.0,9515,1592.0,3913,62.7,82857,291.0,7.51743735468871,64.55,0.6,22.98,7.08,3.31,3.2,6.44,11341285.1201172,18848.9630297359,5.59915
2206,700902,6548,6105.0,17769,3435.0,9322,63.1,79037,612.0,9.346365302382408,69.79,1.7,16.0,5.77,2.08,6.16,11.1,10273223.6386719,12943.3694390709,0.51858
2207,701000,5318,4424.0,9683,2877.0,5238,63.3,107695,392.0,7.37119217751034,83.43,0.66,5.56,3.46,1.94,0.72,5.29,15311685.6855469,18861.280950871,2.590233
2208,701201,4210,2866.0,5615,1646.0,2195,72.2,209083,98.0,2.32779097387173,75.92,0.0,12.05,6.98,0.91,1.74,0.7,20903323.5605469,18461.253964280295,0.0
2209,701202,3499,2940.0,22392,1962.0,12556,74.1,138857,147.0,4.20120034295513,80.92,0.84,9.81,3.93,0.95,0.88,8.130000000000004,4356353.86230469,9141.42635649087,0.0
2210,701302,4945,4317.0,28081,3133.0,17791,71.1,78542,345.0,6.97674418604651,79.27,1.32,7.37,8.11,3.29,1.07,6.88,4909289.984375,9926.76677556779,0.0
2211,701501,5328,4459.0,22348,2899.0,12160,73.3,126875,332.0,6.23123123123123,69.74,2.68,10.44,6.35,2.6,5.36,4.06,6646394.92382813,12368.1106473073,0.0
2212,701502,3706,3307.0,15730,2040.0,8659,69.0,93590,109.0,2.94117647058824,63.91,8.78,9.73,9.85,6.59,6.92,1.76,6568032.06347656,12372.1555755826,0.0
2213,701601,4165,3359.0,8840,1876.0,3982,73.4,136250,39.0,0.936374549819928,76.2,1.12,12.74,4.05,3.54,2.8,2.66,13134279.9228516,16313.0243766644,1.004354
2214,701602,4345,3207.0,17037,2096.0,8218,74.5,101648,353.0,8.12428078250863,51.62,5.39,16.68,20.45,9.39,4.24,5.95,7110015.77441406,13129.8541849098,0.0
2215,701701,3559,2826.0,14040,1877.0,7405,70.7,67113,376.0,10.5647653835347,57.1,5.52,10.01,19.96,4.25,7.04,6.72,7066995.925781249,13121.9046208174,0.854388
2216,701702,3354,2790.0,14311,2004.0,8551,66.0,69904,545.0,16.2492546213476,52.98,13.12,10.65,19.43,8.49,5.73,13.06,6533599.43945313,12326.4458603086,0.095615
2217,701801,5945,5586.0,8122,2846.0,3888,65.9,66464,965.0,16.2321278385198,32.85,7.59,23.49,32.53,12.84,10.47,6.9,20406001.9990234,19296.1184406639,2.234297
2218,701802,4226,4361.0,8765,1982.0,4111,64.5,75020,468.0,11.0743019403691,36.55,5.22,6.62,43.23,14.31,5.78,11.56,13441697.9404297,15298.9502072128,2.439432
2219,702201,4472,3407.0,9619,2303.0,4954,73.5,97642,291.0,6.50715563506261,62.55,5.56,8.6,17.35,7.25,1.85,7.57,12961164.3125,15231.651891018,0.0
2220,702202,3916,3206.0,10025,1755.0,4493,78.3,120268,221.0,5.64351378958121,67.65,1.52,8.52,14.59,3.62,1.93,4.47,10889856.9052734,13839.062701528397,1.821522
2221,702300,6597,5226.0,6592,3120.0,3118,75.3,101014,534.0,8.094588449295134,63.94,0.64,8.73,17.21,9.13,2.1,8.45,27898921.720703095,21132.5629001934,4.097764
2222,702400,4666,3814.0,6046,2127.0,2756,76.0,98656,175.0,3.75053579082726,42.13,6.6,15.35,31.36,4.72,4.400000000000001,7.03,21514102.9990234,24216.780468047797,1.783065
2223,702501,4969,4001.0,9577,2198.0,4236,79.9,126875,173.0,3.48158583215939,62.94,1.94,17.32,12.02,8.27,1.22,0.0,14464966.2128906,16130.3095062376,0.491642
2224,702502,4315,3233.0,6153,2024.0,2886,85.6,89926,459.0,10.6373117033604,51.1,20.04,12.44,16.13,5.6,6.0,7.96,19551422.2324219,25733.145985741798,15.346956
2225,702600,6483,5009.0,7724,2314.0,2757,86.0,110285,137.0,2.11321918864723,51.57,4.78,17.08,16.39,6.01,3.65,5.39,23398949.800781295,24162.5385297821,0.678901
2226,702700,3839,2577.0,7360,1311.0,2513,85.6,122188,148.0,3.85517061734827,55.67,5.03,14.44,15.57,5.51,2.06,6.45,14542216.4902344,17600.4888241763,4.580915
2227,702801,5280,3742.0,11452,1975.0,4283,76.3,84207,448.0,8.48484848484849,36.16,4.35,28.11,26.98,9.14,6.25,12.48,12854018.4775391,14969.3952519184,0.882386
2228,702802,2244,1893.0,9527,889.0,3774,74.9,91743,75.0,3.34224598930481,44.69,8.77,9.89,31.4,5.6,3.86,7.82,6566533.843749999,15448.8736103011,0.0
2229,702803,2928,2146.0,8950,1082.0,3307,64.0,81184,271.0,9.25546448087432,41.5,4.39,10.98,36.99,15.0,9.09,18.63,9120630.73144531,27442.5690248502,1.084643
2230,703002,6913,5405.0,5464,2871.0,2269,75.0,101264,631.0,9.12773036308404,13.06,69.46,4.42,6.03,5.33,0.0,9.48,35270849.5820313,27859.3628965872,3.34778
2231,703003,6050,5101.0,7754,3193.0,4092,79.1,95613,221.0,3.65289256198347,36.08,22.69,21.48,10.88,1.2,1.57,5.72,21751985.8291016,25269.687138326997,1.673094
2232,703100,5644,5276.0,5487,2380.0,2314,76.6,96270,796.0,14.103472714387,6.14,76.2,2.31,5.68,4.72,2.2,8.470000000000002,28677375.863281295,26781.1612012234,4.756545
2233,703200,5764,4829.0,7087,2354.0,2894,74.6,95722,232.0,4.02498265093685,8.58,77.52,3.02,7.72,4.29,0.41,7.95,22673956.2119141,22823.0045372325,0.111519
2234,800101,5480,4402.0,1753,1821.0,583,78.9,152206,103.0,1.87956204379562,84.56,1.13,7.15,3.16,3.27,3.2,4.26,87143308.85937501,55793.3765412778,36.386357
2238,800204,4611,3298.0,1484,1925.0,619,74.1,161144,137.0,2.97115593146823,72.71,0.63,12.73,9.15,2.7,2.76,8.06,86627959.7685547,58746.0634966218,4.33243
2239,800205,3818,3230.0,7603,1391.0,2770,69.8,105130,584.0,15.295966474594,68.68,1.51,14.89,11.27,1.21,3.25,1.18,13999366.4609375,18758.035285332095,0.0
2240,800206,3062,2935.0,856,1062.0,297,71.7,236709,162.0,5.29065969954278,82.48,0.71,11.87,4.230000000000002,3.78,0.37,4.440000000000002,99745938.1806641,49605.9510970611,40.014161
2241,800324,6810,5171.0,4917,2419.0,1746,84.5,132340,227.0,3.33333333333333,77.3,2.64,7.37,9.58,1.61,1.49,4.09,38613864.9833984,32111.638176225,2.679918
2242,800325,3366,2908.0,3773,1561.0,1750,79.7,146649,153.0,4.54545454545455,88.27,1.07,1.29,5.24,2.58,0.0,6.78,24868218.6503906,25116.7727170941,1.52226
2244,800333,2762,1723.0,5573,1151.0,2322,68.9,92635,114.0,4.12744388124547,70.13,5.83,11.41,5.19,0.0,3.02,6.27,13816595.0126953,18554.9943040574,4.420968
2245,800334,3691,3579.0,2016,1308.0,715,77.6,107672,183.0,4.95800596044432,80.53,0.85,3.47,14.1,3.97,6.23,1.19,51034301.1835938,33469.6975392128,45.389418
2248,800337,3399,3160.0,3161,1674.0,1557,73.3,74663,646.0,19.0055898793763,65.82,6.13,6.61,12.28,1.42,3.48,1.68,29977068.457031295,30839.4176568596,60.236442
2249,800338,6007,4969.0,2447,2079.0,847,87.5,170259,44.0,0.732478774762777,66.35,0.11,8.48,16.2,4.83,1.15,4.320000000000001,68425907.1269531,43480.3487094863,6.256317
2251,900103,6721,4178.0,871,1776.0,230,59.1,42400,1822.0,27.1090611516143,35.73,6.18,0.1,55.77,24.51,11.58,24.74,215056395.881836,64046.24553080711,0.0
2253,900301,3959,3074.0,1544,1109.0,433,65.0,56642,556.0,14.0439504925486,17.87,23.84,7.03,48.29,16.88,4.230000000000002,11.4,71467670.7958984,42803.4665596806,0.0
2254,900501,7626,5501.0,6336,2134.0,1773,57.4,60848,1514.0,19.8531340152111,19.46,21.43,5.07,49.34,22.69,10.54,11.94,33556917.8964844,23285.5616953452,0.0
2255,900504,7556,4598.0,1851,2332.0,571,64.0,59212,1208.0,15.9872948650079,18.89,22.74,5.84,50.12,15.92,7.57,6.77,113815430.087891,64103.63455205409,18.548328
2256,900505,4568,2815.0,9026,1309.0,2586,63.4,45424,1656.0,36.2521891418564,21.52,26.24,2.06,49.16,22.02,4.9,21.19,14109167.0039063,15916.0968708456,0.0
2257,900506,4908,3133.0,9722,1426.0,2825,62.6,55938,991.0,20.1915240423798,20.41,32.28,0.27,43.11,14.33,3.77,5.93,14074252.1083984,15929.1502212199,0.0
2258,900508,4523,2353.0,2939,1205.0,783,69.2,72891,1191.0,26.3320804775591,20.99,20.5,2.82,47.6,17.89,9.09,9.44,42899843.4990234,26702.9364813739,2.860331
2259,900509,4644,2565.0,7271,1402.0,2195,64.2,48438,976.0,21.016365202411695,24.49,11.98,6.18,55.18,23.27,10.06,15.36,17806903.140625,18635.4597634561,0.0
2260,900510,3993,2269.0,4512,993.0,1122,67.4,42934,1316.0,32.9576759328825,18.59,41.93,3.18,35.12,20.41,6.26,6.02,24672612.626953095,26587.7332160209,0.0
2261,900602,6049,3305.0,3047,1730.0,871,55.2,41016,1064.0,17.5896842453298,16.64,15.74,2.09,60.32,32.1,12.59,16.48,55347821.8574219,31565.5083563605,0.0
2262,900606,4078,2748.0,6060,1249.0,1856,54.7,38534,1255.0,30.7748896517901,24.61,30.9,0.56,41.82,22.09,4.0,22.44,18758925.5380859,20787.787447389495,2.811152
2263,900607,4260,3003.0,6441,1286.0,1944,53.1,54016,775.0,18.1924882629108,30.24,6.72,2.62,58.96,14.15,5.16,16.96,18438391.2431641,20160.4139543425,1.207515
2264,900608,3860,2706.0,7473,1073.0,2077,62.9,62527,947.0,24.5336787564767,17.01,21.43,1.47,57.49,14.82,4.77,6.26,14400500.9619141,16063.5223563275,0.0
2265,900609,5800,2901.0,5731,1712.0,1692,61.5,38684,2070.0,35.6896551724138,11.43,31.09,3.83,48.61,20.61,10.69,20.15,28215848.0556641,26560.1283126496,0.0
2266,900610,3883,2496.0,3053,1367.0,1075,57.4,28017,1060.0,27.2984805562709,20.53,5.74,0.0,73.73,32.25,15.26,21.8,35453163.0693359,26607.4903461383,7.371519
2267,900611,4329,2613.0,5685,1127.0,1480,63.1,70566,1590.0,36.72903672903671,14.11,28.32,1.58,54.56,12.71,3.52,8.84,21228926.206054695,21283.9389562361,0.0
2268,900701,5577,3242.0,6899,1793.0,2218,58.2,42380,1954.0,35.0367581136812,30.17,32.69,2.42,32.37,19.31,4.72,20.24,22535922.330078095,19147.7042775177,0.0
2269,900703,4663,3713.0,4648,2002.0,1996,52.7,45582,970.0,20.8020587604546,25.28,36.59,4.39,31.0,15.27,4.52,14.16,27968912.5615234,21130.1826616964,0.0
2270,900704,3599,2093.0,1800,1446.0,723,54.7,42437,667.0,18.5329258127258,21.51,40.69,7.36,24.65,12.66,3.15,15.51,55732358.25,31795.313172801,0.0
2271,900705,4930,3081.0,2418,2174.0,1066,57.6,48738,794.0,16.105476673428,41.03,19.83,2.45,31.02,14.93,6.52,13.71,56834643.0039063,31928.3213999717,12.908808
2272,900804,3935,2432.0,6909,1168.0,2051,50.1,39000,818.0,20.7878017789072,14.79,21.76,1.32,60.98,22.2,11.64,26.41,15877840.9892578,16713.2426691354,6.049642
2273,900805,5641,3866.0,5538,1659.0,1629,66.2,66684,663.0,11.7532352419784,40.13,11.1,2.18,42.67,23.38,11.15,8.130000000000004,28395563.1259766,21300.4620211432,0.0
2274,900806,4616,3157.0,6658,1930.0,2784,56.6,21296,1711.0,37.0667244367418,20.68,31.78,5.47,36.25,20.65,5.57,37.67,19327049.3398438,17961.4523805574,3.376841
2275,900807,4548,2513.0,8935,1341.0,2635,69.3,62583,1292.0,28.4080914687775,28.4,24.95,0.0,45.14,13.61,2.03,13.37,14190332.8662109,16011.8054537741,0.0
2276,900808,4577,3249.0,8950,1310.0,2562,58.2,59318,1344.0,29.364212366178695,24.27,18.14,1.92,53.95,10.13,1.72,22.17,14256282.0957031,15960.1082098219,0.0
2279,901007,2133,1406.0,1060,756.0,376,67.7,72262,107.0,5.01640881387717,52.27,5.52,5.19,28.08,13.37,3.06,3.74,56101514.3076172,31618.5829131493,4.359189
2280,901008,3059,2121.0,2954,1027.0,992,69.2,70795,533.0,17.4239947695325,32.45,21.11,6.03,35.34,18.29,1.6,10.3,28869391.457031295,21521.0806958068,0.0
2281,901009,5739,3805.0,5601,1982.0,1934,73.6,81021,988.0,17.2155427774874,46.03,14.27,2.92,33.76,14.32,3.94,11.64,28565284.5878906,21393.3090618498,0.0
2282,901010,6199,3679.0,6040,2022.0,1970,68.3,57378,1445.0,23.3102113244072,47.84,10.02,1.38,38.7,13.07,6.14,8.4,28613990.2910156,21453.3550006676,10.408223
2283,901011,5327,3844.0,5165,2043.0,1981,70.4,74871,1143.0,21.4567298667167,44.45,10.99,6.94,29.83,11.08,2.29,6.28,28755361.799804695,21431.5026385808,0.0
2284,901012,5289,3947.0,3526,1455.0,970,75.1,106724,93.0,1.75836642087351,28.57,9.63,11.02,48.82,18.24,11.63,5.01,41814854.2363281,26392.0697408029,0.0
2285,901013,4356,2260.0,3817,1332.0,1167,73.2,112188,112.0,2.57116620752984,53.3,9.99,13.62,21.8,10.09,1.64,0.95,31811402.5292969,26571.762212726895,0.0
2286,901014,5218,3315.0,2161,1638.0,679,74.9,114007,339.0,6.49674204676121,40.74,16.83,11.68,27.34,8.27,1.12,3.09,67301569.9833984,37213.7634746137,0.0
2287,901101,6229,4025.0,3089,1940.0,962,66.0,74500,823.0,13.2123936426393,46.38,7.32,6.3,34.76,10.81,4.62,2.95,56221615.21191409,31894.6138027371,2.194032
2288,901102,5737,4449.0,2911,1924.0,976,64.2,76675,383.0,6.67596304688862,46.31,13.26,2.06,30.13,12.95,1.51,14.32,54951940.2792969,31481.1205377067,0.0
2291,901214,4472,3459.0,2227,1307.0,651,73.7,90741,500.0,11.1806797853309,31.22,20.39,9.32,35.37,6.27,2.52,4.46,55992777.2958984,31793.4717504936,0.0
2292,901215,4099,2439.0,4074,1134.0,1127,79.1,44418,579.0,14.1253964381556,55.75,11.2,3.98,26.0,3.81,2.34,14.26,28048613.658203095,21192.331313483995,0.0
2298,910210,7386,4952.0,6037,2270.0,1855,79.3,111044,218.0,2.95152992147306,43.74,9.02,7.5,37.87,11.83,5.65,1.66,34109937.0761719,25228.4343737499,1.891004
2299,910211,1930,1231.0,1224,566.0,359,71.6,174167,0.0,0.0,42.35,1.41,15.3,34.61,4.63,4.71,2.06,43961167.0097656,26640.4931380848,0.0
2300,910212,3419,3001.0,625,1119.0,205,59.4,97569,567.0,16.5837964317052,61.41,6.09,8.59,21.36,16.16,4.2,16.97,152411009.66503903,63569.7650298639,0.001529
2302,910214,6331,3871.0,3734,1794.0,1058,76.5,96337,460.0,7.26583478123519,28.05,14.06,9.32,43.37,9.95,4.78,2.93,47268913.8417969,33124.484036206,21.093829
2303,910215,7170,4724.0,5783,2025.0,1633,69.7,78552,364.0,5.07670850767085,21.64,12.01,7.23,54.62,20.53,8.59,13.74,34567038.9482422,25893.6332790915,0.0
2304,910216,4712,3562.0,4382,1431.0,1331,77.9,121563,322.0,6.83361629881155,41.81,12.1,10.56,32.8,7.5,2.58,3.5,29978976.1054688,29198.8017715496,0.0
2307,910301,4413,3168.0,2896,1532.0,1005,66.1,108269,166.0,3.76161341491049,58.51,5.15,1.5,32.05,9.28,6.6,14.71,42486465.2832031,27792.2922815346,0.0
2308,910302,6513,3894.0,4189,1822.0,1172,75.8,86375,334.0,5.12820512820513,43.84,6.98,2.42,42.2,8.29,6.63,4.12,43339930.6894531,30600.612248946596,2.834472
2309,910401,6358,4423.0,1749,2134.0,587,63.5,76522,105.0,1.65146272412708,31.59,5.96,7.32,49.51,18.16,3.48,9.92,101357094.946289,40609.6244394829,12.637915
2310,910404,4378,3071.0,4402,1234.0,1241,60.7,53598,789.0,18.0219278209228,13.45,9.65,5.35,65.48,26.12,15.24,11.36,27724821.831054702,20703.4489732803,0.0
2311,910405,6143,3538.0,6628,1924.0,2076,50.0,31827,2122.0,34.54338271203,7.33,15.17,0.88,72.16,38.55,22.07,17.01,25837604.453125,20585.9759341254,0.0
2312,910501,6385,3301.0,11051,2345.0,4059,49.6,24914,2610.0,40.8770555990603,8.800000000000002,25.29,0.73,64.89,35.08,14.12,17.61,16107945.7060547,16720.8907976189,3.173541
2313,910502,4498,3019.0,5815,1274.0,1647,53.7,40788,1467.0,32.6144953312583,9.48,9.98,4.29,74.63,32.86,25.67,17.41,21564768.283203095,18776.3688700117,0.0
2314,910504,4831,2834.0,7873,1261.0,2055,58.3,51636,1452.0,30.0558890498862,15.19,18.3,2.35,63.5,29.92,10.09,8.74,17106055.0712891,18972.543209409505,0.0
2315,910505,3472,2287.0,5584,888.0,1428,64.3,64813,566.0,16.3018433179723,11.12,2.52,1.67,74.57,32.58,20.24,6.09,17334259.8310547,23279.6950260209,0.0
2316,910601,7241,4342.0,7059,1728.0,1685,54.8,49583,1174.0,16.2132302168209,11.46,12.83,0.06,74.37,34.8,12.0,8.95,28596497.703125,26967.793905721,0.0
2317,910602,4444,3176.0,5754,1493.0,1933,56.7,41081,1082.0,24.3474347434743,19.2,16.48,5.41,58.16,24.18,14.64,16.96,21530790.1992188,21298.2172671941,20.103586
2318,910605,5138,3152.0,9859,1354.0,2598,63.0,48705,702.0,13.6629038536395,17.19,4.84,4.35,70.56,22.24,11.87,9.72,14529007.2558594,16156.2196653415,0.0
2319,910606,3252,2019.0,6169,807.0,1531,56.6,47083,902.0,27.7367773677737,9.42,4.91,4.09,79.26,39.18,17.63,5.31,14695432.8203125,16244.4135917449,0.0
2320,910607,3898,2493.0,8245,1176.0,2487,64.0,40250,878.0,22.52437147255,12.23,13.25,0.59,73.21,24.03,13.72,12.74,13180402.4492188,16027.0378049309,0.0
2321,910608,3516,2603.0,6479,936.0,1725,61.7,57760,674.0,19.1695108077361,16.07,11.18,4.09,66.55,21.4,13.45,12.15,15130090.734375,17620.0393318132,0.744328
2322,910706,6568,3971.0,821,1671.0,209,64.7,66724,947.0,14.4183922046285,9.29,16.34,0.37,71.31,24.98,14.38,10.67,222950024.564453,73423.9196958385,5.32332
2323,910707,5943,3254.0,2291,1731.0,667,61.6,57250,1079.0,18.155813562174,14.84,14.47,1.69,64.71,24.25,9.62,8.890000000000002,72311493.2070313,35064.6114865333,3.338859
2325,910712,3167,2374.0,3962,745.0,932,65.4,71842,176.0,5.5573097568677,11.72,13.66,1.41,71.08,31.21,14.57,10.42,22286649.9794922,19254.7095491195,0.0
2326,910713,6057,4394.0,7933,1491.0,1953,65.7,64313,1126.0,18.5900610863464,8.03,12.27,2.46,76.42,26.54,16.64,6.05,21284571.017578095,18666.6971705966,0.0
2327,910714,3925,2497.0,10127,935.0,2412,59.0,61909,405.0,10.3184713375796,7.57,11.06,1.2,77.0,27.99,17.18,12.18,10804986.9667969,13480.6614103026,0.0
2328,910715,7083,4420.0,9232,1988.0,2591,64.6,55651,468.0,6.60736975857687,9.74,12.01,5.32,70.62,26.97,13.78,6.03,21389715.550781295,21469.7109983076,4.587551
2329,910716,6629,4317.0,6960,1760.0,1848,68.6,77500,883.0,13.3202594659828,15.16,12.8,1.0,70.25,25.74,10.82,7.89,26553884.3681641,24707.1450333198,0.0
2330,910717,2328,1621.0,3492,602.0,903,71.3,81667,168.0,7.21649484536082,5.11,7.34,0.0,87.55,10.92,17.83,13.15,18586491.0273438,18947.1334158926,21.918805
2331,910718,5801,3634.0,7435,1426.0,1828,69.9,67330,538.0,9.27426305809343,10.16,3.71,0.99,78.95,30.13,19.48,6.02,21751572.6884766,20281.2258909462,6.439942
2332,910719,4438,2679.0,5762,1030.0,1337,68.6,71774,624.0,14.0603875619648,5.07,26.7,3.53,64.71,21.8,23.59,18.03,21473610.9052734,21433.5664035944,0.0
2333,910720,5195,3419.0,8030,1474.0,2278,66.9,48925,1627.0,31.3185755534167,21.89,7.71,6.25,64.15,27.64,12.66,13.08,18036538.4443359,18849.973365054695,0.0
2334,910721,3271,2004.0,4329,903.0,1195,68.6,62045,236.0,7.21491898501987,37.7,9.92,6.25,46.07,26.05,12.43,0.0,21064508.4580078,24064.6503498163,0.0
2336,910807,6097,4241.0,2858,1914.0,897,72.5,107386,606.0,9.93931441692636,50.39,4.67,13.27,29.49,10.21,5.73,6.95,59474159.39843751,38472.5251751723,0.804346
2337,910808,3528,2755.0,844,1155.0,276,79.1,100759,0.0,0.0,59.3,5.6,0.65,30.79,7.7,1.67,1.03,116487918.485352,62834.622803276,1.189737
2338,910809,2384,1661.0,635,774.0,206,78.8,160250,9.0,0.37751677852349,71.62,1.12,1.63,22.32,1.51,0.48,6.06,104639251.810547,48323.722941393506,0.0
2344,920013,7821,4780.0,2481,2471.0,784,80.4,130026,523.0,6.6871244086434,40.2,11.6,16.63,25.5,10.17,1.69,2.1,87872872.1064453,45964.8806242659,36.418317
2345,920015,6734,4676.0,2035,1893.0,572,82.5,151902,81.0,1.2028512028512,68.38,3.12,5.67,20.25,4.45,0.9,1.64,92264706.34082028,58522.7178345827,14.434415
2346,920016,4413,2843.0,5396,1555.0,1901,78.0,134063,0.0,0.0,51.82,4.88,11.02,28.84,6.23,0.6,1.32,22800444.46386719,21890.282069867095,0.521942
2347,920017,4201,3117.0,5239,1437.0,1792,79.8,112292,140.0,3.33253987145918,61.32,0.12,2.83,30.52,8.28,2.86,2.15,22354788.9189453,20513.915048264796,1.805048
2348,920018,2238,1484.0,5992,762.0,2040,83.0,114219,130.0,5.80875781948168,68.09,0.15,5.29,24.65,10.18,1.68,6.15,10412819.6152344,13125.2387241384,0.0
