intersect,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
0.885505,"1","1",0.885505,0.885505,0,0.885505,0.885505,0.885505,0,0.885505,0.885505,0.885505,0.885505,0
14.326428,"1","1",14.326428,14.326428,0,14.326428,14.326428,14.326428,0,14.326428,14.326428,14.326428,14.326428,0
0.125487,"1","1",0.125487,0.125487,0,0.125487,0.125487,0.125487,0,0.125487,0.125487,0.125487,0.125487,0
0.287204,"1","1",0.287204,0.287204,0,0.287204,0.287204,0.287204,0,0.287204,0.287204,0.287204,0.287204,0
0.173638,"1","1",0.173638,0.173638,0,0.173638,0.173638,0.173638,0,0.173638,0.173638,0.173638,0.173638,0
0.971684,"1","1",0.971684,0.971684,0,0.971684,0.971684,0.971684,0,0.971684,0.971684,0.971684,0.971684,0
0.512089,"1","1",0.512089,0.512089,0,0.512089,0.512089,0.512089,0,0.512089,0.512089,0.512089,0.512089,0
14.455983,"1","1",14.455983,14.455983,0,14.455983,14.455983,14.455983,0,14.455983,14.455983,14.455983,14.455983,0
0.199458,"1","1",0.199458,0.199458,0,0.199458,0.199458,0.199458,0,0.199458,0.199458,0.199458,0.199458,0
0.009059,"1","1",0.009059,0.009059,0,0.009059,0.009059,0.009059,0,0.009059,0.009059,0.009059,0.009059,0
0.729154,"1","1",0.729154,0.729154,0,0.729154,0.729154,0.729154,0,0.729154,0.729154,0.729154,0.729154,0
5.619526,"1","1",5.619526,5.619526,0,5.619526,5.619526,5.619526,0,5.619526,5.619526,5.619526,5.619526,0
141.331498,"1","1",141.331498,141.331498,0,141.331498,141.331498,141.331498,0,141.331498,141.331498,141.331498,141.331498,0
1.155369,"1","1",1.155369,1.155369,0,1.155369,1.155369,1.155369,0,1.155369,1.155369,1.155369,1.155369,0
7.238311,"1","1",7.238311,7.238311,0,7.238311,7.238311,7.238311,0,7.238311,7.238311,7.238311,7.238311,0
0.246352,"1","1",0.246352,0.246352,0,0.246352,0.246352,0.246352,0,0.246352,0.246352,0.246352,0.246352,0
1.026039,"1","1",1.026039,1.026039,0,1.026039,1.026039,1.026039,0,1.026039,1.026039,1.026039,1.026039,0
0.691073,"1","1",0.691073,0.691073,0,0.691073,0.691073,0.691073,0,0.691073,0.691073,0.691073,0.691073,0
0.009757,"1","1",0.009757,0.009757,0,0.009757,0.009757,0.009757,0,0.009757,0.009757,0.009757,0.009757,0
2.946931,"1","1",2.946931,2.946931,0,2.946931,2.946931,2.946931,0,2.946931,2.946931,2.946931,2.946931,0
2.254288,"1","1",2.254288,2.254288,0,2.254288,2.254288,2.254288,0,2.254288,2.254288,2.254288,2.254288,0
1.609488,"1","1",1.609488,1.609488,0,1.609488,1.609488,1.609488,0,1.609488,1.609488,1.609488,1.609488,0
0.001047,"1","1",0.001047,0.001047,0,0.001047,0.001047,0.001047,0,0.001047,0.001047,0.001047,0.001047,0
4.683081,"1","1",4.683081,4.683081,0,4.683081,4.683081,4.683081,0,4.683081,4.683081,4.683081,4.683081,0
6.153015,"1","1",6.153015,6.153015,0,6.153015,6.153015,6.153015,0,6.153015,6.153015,6.153015,6.153015,0
0.359673,"1","1",0.359673,0.359673,0,0.359673,0.359673,0.359673,0,0.359673,0.359673,0.359673,0.359673,0
2.067748,"1","1",2.067748,2.067748,0,2.067748,2.067748,2.067748,0,2.067748,2.067748,2.067748,2.067748,0
0.227739,"1","1",0.227739,0.227739,0,0.227739,0.227739,0.227739,0,0.227739,0.227739,0.227739,0.227739,0
52.999452,"1","1",52.999452,52.999452,0,52.999452,52.999452,52.999452,0,52.999452,52.999452,52.999452,52.999452,0
0.429961,"1","1",0.429961,0.429961,0,0.429961,0.429961,0.429961,0,0.429961,0.429961,0.429961,0.429961,0
0.808487,"1","1",0.808487,0.808487,0,0.808487,0.808487,0.808487,0,0.808487,0.808487,0.808487,0.808487,0
0.909183,"1","1",0.909183,0.909183,0,0.909183,0.909183,0.909183,0,0.909183,0.909183,0.909183,0.909183,0
1.337827,"1","1",1.337827,1.337827,0,1.337827,1.337827,1.337827,0,1.337827,1.337827,1.337827,1.337827,0
0.231460,"1","1",0.23146,0.23146,0,0.23146,0.23146,0.23146,0,0.23146,0.23146,0.23146,0.23146,0
0.363937,"1","1",0.363937,0.363937,0,0.363937,0.363937,0.363937,0,0.363937,0.363937,0.363937,0.363937,0
21.753552,"1","1",21.753552,21.753552,0,21.753552,21.753552,21.753552,0,21.753552,21.753552,21.753552,21.753552,0
6.123790,"1","1",6.12379,6.12379,0,6.12379,6.12379,6.12379,0,6.12379,6.12379,6.12379,6.12379,0
1.034087,"1","1",1.034087,1.034087,0,1.034087,1.034087,1.034087,0,1.034087,1.034087,1.034087,1.034087,0
0.330425,"1","1",0.330425,0.330425,0,0.330425,0.330425,0.330425,0,0.330425,0.330425,0.330425,0.330425,0
0.610385,"1","1",0.610385,0.610385,0,0.610385,0.610385,0.610385,0,0.610385,0.610385,0.610385,0.610385,0
4.363234,"1","1",4.363234,4.363234,0,4.363234,4.363234,4.363234,0,4.363234,4.363234,4.363234,4.363234,0
0.041817,"1","1",0.041817,0.041817,0,0.041817,0.041817,0.041817,0,0.041817,0.041817,0.041817,0.041817,0
0.086145,"1","1",0.086145,0.086145,0,0.086145,0.086145,0.086145,0,0.086145,0.086145,0.086145,0.086145,0
2.489705,"1","1",2.489705,2.489705,0,2.489705,2.489705,2.489705,0,2.489705,2.489705,2.489705,2.489705,0
0.849253,"1","1",0.849253,0.849253,0,0.849253,0.849253,0.849253,0,0.849253,0.849253,0.849253,0.849253,0
0.203493,"1","1",0.203493,0.203493,0,0.203493,0.203493,0.203493,0,0.203493,0.203493,0.203493,0.203493,0
0.111628,"1","1",0.111628,0.111628,0,0.111628,0.111628,0.111628,0,0.111628,0.111628,0.111628,0.111628,0
3.123611,"1","1",3.123611,3.123611,0,3.123611,3.123611,3.123611,0,3.123611,3.123611,3.123611,3.123611,0
0.001585,"1","1",0.001585,0.001585,0,0.001585,0.001585,0.001585,0,0.001585,0.001585,0.001585,0.001585,0
0.075789,"1","1",0.075789,0.075789,0,0.075789,0.075789,0.075789,0,0.075789,0.075789,0.075789,0.075789,0
0.530505,"1","1",0.530505,0.530505,0,0.530505,0.530505,0.530505,0,0.530505,0.530505,0.530505,0.530505,0
0.135052,"1","1",0.135052,0.135052,0,0.135052,0.135052,0.135052,0,0.135052,0.135052,0.135052,0.135052,0
8.185647,"1","1",8.185647,8.185647,0,8.185647,8.185647,8.185647,0,8.185647,8.185647,8.185647,8.185647,0
1.269701,"1","1",1.269701,1.269701,0,1.269701,1.269701,1.269701,0,1.269701,1.269701,1.269701,1.269701,0
1.250816,"1","1",1.250816,1.250816,0,1.250816,1.250816,1.250816,0,1.250816,1.250816,1.250816,1.250816,0
0.414078,"1","1",0.414078,0.414078,0,0.414078,0.414078,0.414078,0,0.414078,0.414078,0.414078,0.414078,0
9.209868,"1","1",9.209868,9.209868,0,9.209868,9.209868,9.209868,0,9.209868,9.209868,9.209868,9.209868,0
0.096124,"1","1",0.096124,0.096124,0,0.096124,0.096124,0.096124,0,0.096124,0.096124,0.096124,0.096124,0
0.429944,"1","1",0.429944,0.429944,0,0.429944,0.429944,0.429944,0,0.429944,0.429944,0.429944,0.429944,0
0.088806,"1","1",0.088806,0.088806,0,0.088806,0.088806,0.088806,0,0.088806,0.088806,0.088806,0.088806,0
2.813101,"1","1",2.813101,2.813101,0,2.813101,2.813101,2.813101,0,2.813101,2.813101,2.813101,2.813101,0
0.008536,"1","1",0.008536,0.008536,0,0.008536,0.008536,0.008536,0,0.008536,0.008536,0.008536,0.008536,0
0.138321,"1","1",0.138321,0.138321,0,0.138321,0.138321,0.138321,0,0.138321,0.138321,0.138321,0.138321,0
0.325819,"1","1",0.325819,0.325819,0,0.325819,0.325819,0.325819,0,0.325819,0.325819,0.325819,0.325819,0
0.516528,"1","1",0.516528,0.516528,0,0.516528,0.516528,0.516528,0,0.516528,0.516528,0.516528,0.516528,0
6.813241,"1","1",6.813241,6.813241,0,6.813241,6.813241,6.813241,0,6.813241,6.813241,6.813241,6.813241,0
11.742804,"1","1",11.742804,11.742804,0,11.742804,11.742804,11.742804,0,11.742804,11.742804,11.742804,11.742804,0
0.103974,"1","1",0.103974,0.103974,0,0.103974,0.103974,0.103974,0,0.103974,0.103974,0.103974,0.103974,0
0.348376,"1","1",0.348376,0.348376,0,0.348376,0.348376,0.348376,0,0.348376,0.348376,0.348376,0.348376,0
3.243151,"1","1",3.243151,3.243151,0,3.243151,3.243151,3.243151,0,3.243151,3.243151,3.243151,3.243151,0
1.555296,"1","1",1.555296,1.555296,0,1.555296,1.555296,1.555296,0,1.555296,1.555296,1.555296,1.555296,0
6.536970,"1","1",6.53697,6.53697,0,6.53697,6.53697,6.53697,0,6.53697,6.53697,6.53697,6.53697,0
2.558187,"1","1",2.558187,2.558187,0,2.558187,2.558187,2.558187,0,2.558187,2.558187,2.558187,2.558187,0
0.201381,"1","1",0.201381,0.201381,0,0.201381,0.201381,0.201381,0,0.201381,0.201381,0.201381,0.201381,0
0.152870,"1","1",0.15287,0.15287,0,0.15287,0.15287,0.15287,0,0.15287,0.15287,0.15287,0.15287,0
47.042816,"1","1",47.042816,47.042816,0,47.042816,47.042816,47.042816,0,47.042816,47.042816,47.042816,47.042816,0
0.301385,"1","1",0.301385,0.301385,0,0.301385,0.301385,0.301385,0,0.301385,0.301385,0.301385,0.301385,0
27.443552,"1","1",27.443552,27.443552,0,27.443552,27.443552,27.443552,0,27.443552,27.443552,27.443552,27.443552,0
2.019529,"1","1",2.019529,2.019529,0,2.019529,2.019529,2.019529,0,2.019529,2.019529,2.019529,2.019529,0
2.652920,"1","1",2.65292,2.65292,0,2.65292,2.65292,2.65292,0,2.65292,2.65292,2.65292,2.65292,0
1.130905,"1","1",1.130905,1.130905,0,1.130905,1.130905,1.130905,0,1.130905,1.130905,1.130905,1.130905,0
2.021281,"1","1",2.021281,2.021281,0,2.021281,2.021281,2.021281,0,2.021281,2.021281,2.021281,2.021281,0
2.801398,"1","1",2.801398,2.801398,0,2.801398,2.801398,2.801398,0,2.801398,2.801398,2.801398,2.801398,0
79.132819,"1","1",79.132819,79.132819,0,79.132819,79.132819,79.132819,0,79.132819,79.132819,79.132819,79.132819,0
11.095337,"1","1",11.095337,11.095337,0,11.095337,11.095337,11.095337,0,11.095337,11.095337,11.095337,11.095337,0
1.988650,"1","1",1.98865,1.98865,0,1.98865,1.98865,1.98865,0,1.98865,1.98865,1.98865,1.98865,0
0.548722,"1","1",0.548722,0.548722,0,0.548722,0.548722,0.548722,0,0.548722,0.548722,0.548722,0.548722,0
2.362272,"1","1",2.362272,2.362272,0,2.362272,2.362272,2.362272,0,2.362272,2.362272,2.362272,2.362272,0
0.002414,"1","1",0.002414,0.002414,0,0.002414,0.002414,0.002414,0,0.002414,0.002414,0.002414,0.002414,0
0.778024,"1","1",0.778024,0.778024,0,0.778024,0.778024,0.778024,0,0.778024,0.778024,0.778024,0.778024,0
0.442027,"1","1",0.442027,0.442027,0,0.442027,0.442027,0.442027,0,0.442027,0.442027,0.442027,0.442027,0
0.267333,"1","1",0.267333,0.267333,0,0.267333,0.267333,0.267333,0,0.267333,0.267333,0.267333,0.267333,0
1.340822,"1","1",1.340822,1.340822,0,1.340822,1.340822,1.340822,0,1.340822,1.340822,1.340822,1.340822,0
0.523104,"1","1",0.523104,0.523104,0,0.523104,0.523104,0.523104,0,0.523104,0.523104,0.523104,0.523104,0
3.220953,"1","1",3.220953,3.220953,0,3.220953,3.220953,3.220953,0,3.220953,3.220953,3.220953,3.220953,0
6.209162,"1","1",6.209162,6.209162,0,6.209162,6.209162,6.209162,0,6.209162,6.209162,6.209162,6.209162,0
0.508996,"1","1",0.508996,0.508996,0,0.508996,0.508996,0.508996,0,0.508996,0.508996,0.508996,0.508996,0
0.100744,"1","1",0.100744,0.100744,0,0.100744,0.100744,0.100744,0,0.100744,0.100744,0.100744,0.100744,0
0.377061,"1","1",0.377061,0.377061,0,0.377061,0.377061,0.377061,0,0.377061,0.377061,0.377061,0.377061,0
1.530026,"1","1",1.530026,1.530026,0,1.530026,1.530026,1.530026,0,1.530026,1.530026,1.530026,1.530026,0
1.704017,"1","1",1.704017,1.704017,0,1.704017,1.704017,1.704017,0,1.704017,1.704017,1.704017,1.704017,0
1.607878,"1","1",1.607878,1.607878,0,1.607878,1.607878,1.607878,0,1.607878,1.607878,1.607878,1.607878,0
0.236063,"1","1",0.236063,0.236063,0,0.236063,0.236063,0.236063,0,0.236063,0.236063,0.236063,0.236063,0
1.395275,"1","1",1.395275,1.395275,0,1.395275,1.395275,1.395275,0,1.395275,1.395275,1.395275,1.395275,0
0.188829,"1","1",0.188829,0.188829,0,0.188829,0.188829,0.188829,0,0.188829,0.188829,0.188829,0.188829,0
1.666555,"1","1",1.666555,1.666555,0,1.666555,1.666555,1.666555,0,1.666555,1.666555,1.666555,1.666555,0
0.002646,"1","1",0.002646,0.002646,0,0.002646,0.002646,0.002646,0,0.002646,0.002646,0.002646,0.002646,0
1.743961,"1","1",1.743961,1.743961,0,1.743961,1.743961,1.743961,0,1.743961,1.743961,1.743961,1.743961,0
11.167363,"1","1",11.167363,11.167363,0,11.167363,11.167363,11.167363,0,11.167363,11.167363,11.167363,11.167363,0
0.484417,"1","1",0.484417,0.484417,0,0.484417,0.484417,0.484417,0,0.484417,0.484417,0.484417,0.484417,0
4.942547,"1","1",4.942547,4.942547,0,4.942547,4.942547,4.942547,0,4.942547,4.942547,4.942547,4.942547,0
4.269488,"1","1",4.269488,4.269488,0,4.269488,4.269488,4.269488,0,4.269488,4.269488,4.269488,4.269488,0
5.943099,"1","1",5.943099,5.943099,0,5.943099,5.943099,5.943099,0,5.943099,5.943099,5.943099,5.943099,0
7.022504,"1","1",7.022504,7.022504,0,7.022504,7.022504,7.022504,0,7.022504,7.022504,7.022504,7.022504,0
14.326938,"1","1",14.326938,14.326938,0,14.326938,14.326938,14.326938,0,14.326938,14.326938,14.326938,14.326938,0
3.860139,"1","1",3.860139,3.860139,0,3.860139,3.860139,3.860139,0,3.860139,3.860139,3.860139,3.860139,0
0.011652,"1","1",0.011652,0.011652,0,0.011652,0.011652,0.011652,0,0.011652,0.011652,0.011652,0.011652,0
826.424364,"1","1",826.424364,826.424364,0,826.424364,826.424364,826.424364,0,826.424364,826.424364,826.424364,826.424364,0
0.112424,"1","1",0.112424,0.112424,0,0.112424,0.112424,0.112424,0,0.112424,0.112424,0.112424,0.112424,0
0.182528,"1","1",0.182528,0.182528,0,0.182528,0.182528,0.182528,0,0.182528,0.182528,0.182528,0.182528,0
1.749095,"1","1",1.749095,1.749095,0,1.749095,1.749095,1.749095,0,1.749095,1.749095,1.749095,1.749095,0
20.639099,"1","1",20.639099,20.639099,0,20.639099,20.639099,20.639099,0,20.639099,20.639099,20.639099,20.639099,0
0.658915,"1","1",0.658915,0.658915,0,0.658915,0.658915,0.658915,0,0.658915,0.658915,0.658915,0.658915,0
0.647355,"1","1",0.647355,0.647355,0,0.647355,0.647355,0.647355,0,0.647355,0.647355,0.647355,0.647355,0
1.331941,"1","1",1.331941,1.331941,0,1.331941,1.331941,1.331941,0,1.331941,1.331941,1.331941,1.331941,0
0.436012,"1","1",0.436012,0.436012,0,0.436012,0.436012,0.436012,0,0.436012,0.436012,0.436012,0.436012,0
0.348735,"1","1",0.348735,0.348735,0,0.348735,0.348735,0.348735,0,0.348735,0.348735,0.348735,0.348735,0
0.606107,"1","1",0.606107,0.606107,0,0.606107,0.606107,0.606107,0,0.606107,0.606107,0.606107,0.606107,0
17.140884,"1","1",17.140884,17.140884,0,17.140884,17.140884,17.140884,0,17.140884,17.140884,17.140884,17.140884,0
9.142726,"1","1",9.142726,9.142726,0,9.142726,9.142726,9.142726,0,9.142726,9.142726,9.142726,9.142726,0
1.065549,"1","1",1.065549,1.065549,0,1.065549,1.065549,1.065549,0,1.065549,1.065549,1.065549,1.065549,0
0.429171,"1","1",0.429171,0.429171,0,0.429171,0.429171,0.429171,0,0.429171,0.429171,0.429171,0.429171,0
1.508307,"1","1",1.508307,1.508307,0,1.508307,1.508307,1.508307,0,1.508307,1.508307,1.508307,1.508307,0
3.511751,"1","1",3.511751,3.511751,0,3.511751,3.511751,3.511751,0,3.511751,3.511751,3.511751,3.511751,0
0.010549,"1","1",0.010549,0.010549,0,0.010549,0.010549,0.010549,0,0.010549,0.010549,0.010549,0.010549,0
7.393124,"1","1",7.393124,7.393124,0,7.393124,7.393124,7.393124,0,7.393124,7.393124,7.393124,7.393124,0
1.038799,"1","1",1.038799,1.038799,0,1.038799,1.038799,1.038799,0,1.038799,1.038799,1.038799,1.038799,0
5.624013,"1","1",5.624013,5.624013,0,5.624013,5.624013,5.624013,0,5.624013,5.624013,5.624013,5.624013,0
1.933516,"1","1",1.933516,1.933516,0,1.933516,1.933516,1.933516,0,1.933516,1.933516,1.933516,1.933516,0
0.000593,"1","1",0.000593,0.000593,0,0.000593,0.000593,0.000593,0,0.000593,0.000593,0.000593,0.000593,0
146.427445,"1","1",146.427445,146.427445,0,146.427445,146.427445,146.427445,0,146.427445,146.427445,146.427445,146.427445,0
43.393618,"1","1",43.393618,43.393618,0,43.393618,43.393618,43.393618,0,43.393618,43.393618,43.393618,43.393618,0
2.207074,"1","1",2.207074,2.207074,0,2.207074,2.207074,2.207074,0,2.207074,2.207074,2.207074,2.207074,0
0.620328,"1","1",0.620328,0.620328,0,0.620328,0.620328,0.620328,0,0.620328,0.620328,0.620328,0.620328,0
1.025490,"1","1",1.02549,1.02549,0,1.02549,1.02549,1.02549,0,1.02549,1.02549,1.02549,1.02549,0
8.806498,"1","1",8.806498,8.806498,0,8.806498,8.806498,8.806498,0,8.806498,8.806498,8.806498,8.806498,0
9.432533,"1","1",9.432533,9.432533,0,9.432533,9.432533,9.432533,0,9.432533,9.432533,9.432533,9.432533,0
0.179528,"1","1",0.179528,0.179528,0,0.179528,0.179528,0.179528,0,0.179528,0.179528,0.179528,0.179528,0
4.508980,"1","1",4.50898,4.50898,0,4.50898,4.50898,4.50898,0,4.50898,4.50898,4.50898,4.50898,0
26.280746,"1","1",26.280746,26.280746,0,26.280746,26.280746,26.280746,0,26.280746,26.280746,26.280746,26.280746,0
3.993016,"1","1",3.993016,3.993016,0,3.993016,3.993016,3.993016,0,3.993016,3.993016,3.993016,3.993016,0
4.916291,"1","1",4.916291,4.916291,0,4.916291,4.916291,4.916291,0,4.916291,4.916291,4.916291,4.916291,0
1.090680,"1","1",1.09068,1.09068,0,1.09068,1.09068,1.09068,0,1.09068,1.09068,1.09068,1.09068,0
25.438062,"1","1",25.438062,25.438062,0,25.438062,25.438062,25.438062,0,25.438062,25.438062,25.438062,25.438062,0
0.144228,"1","1",0.144228,0.144228,0,0.144228,0.144228,0.144228,0,0.144228,0.144228,0.144228,0.144228,0
0.408726,"1","1",0.408726,0.408726,0,0.408726,0.408726,0.408726,0,0.408726,0.408726,0.408726,0.408726,0
9.525501,"1","1",9.525501,9.525501,0,9.525501,9.525501,9.525501,0,9.525501,9.525501,9.525501,9.525501,0
0.365500,"1","1",0.3655,0.3655,0,0.3655,0.3655,0.3655,0,0.3655,0.3655,0.3655,0.3655,0
4.645574,"1","1",4.645574,4.645574,0,4.645574,4.645574,4.645574,0,4.645574,4.645574,4.645574,4.645574,0
0.915048,"1","1",0.915048,0.915048,0,0.915048,0.915048,0.915048,0,0.915048,0.915048,0.915048,0.915048,0
3.501632,"1","1",3.501632,3.501632,0,3.501632,3.501632,3.501632,0,3.501632,3.501632,3.501632,3.501632,0
0.087961,"1","1",0.087961,0.087961,0,0.087961,0.087961,0.087961,0,0.087961,0.087961,0.087961,0.087961,0
8.718814,"1","1",8.718814,8.718814,0,8.718814,8.718814,8.718814,0,8.718814,8.718814,8.718814,8.718814,0
6.425978,"1","1",6.425978,6.425978,0,6.425978,6.425978,6.425978,0,6.425978,6.425978,6.425978,6.425978,0
0.756233,"1","1",0.756233,0.756233,0,0.756233,0.756233,0.756233,0,0.756233,0.756233,0.756233,0.756233,0
12.330433,"1","1",12.330433,12.330433,0,12.330433,12.330433,12.330433,0,12.330433,12.330433,12.330433,12.330433,0
8.013670,"1","1",8.01367,8.01367,0,8.01367,8.01367,8.01367,0,8.01367,8.01367,8.01367,8.01367,0
2.206643,"1","1",2.206643,2.206643,0,2.206643,2.206643,2.206643,0,2.206643,2.206643,2.206643,2.206643,0
5.143882,"1","1",5.143882,5.143882,0,5.143882,5.143882,5.143882,0,5.143882,5.143882,5.143882,5.143882,0
10.000139,"1","1",10.000139,10.000139,0,10.000139,10.000139,10.000139,0,10.000139,10.000139,10.000139,10.000139,0
65.128229,"1","1",65.128229,65.128229,0,65.128229,65.128229,65.128229,0,65.128229,65.128229,65.128229,65.128229,0
51.026978,"1","1",51.026978,51.026978,0,51.026978,51.026978,51.026978,0,51.026978,51.026978,51.026978,51.026978,0
46.587838,"1","1",46.587838,46.587838,0,46.587838,46.587838,46.587838,0,46.587838,46.587838,46.587838,46.587838,0
10.465327,"1","1",10.465327,10.465327,0,10.465327,10.465327,10.465327,0,10.465327,10.465327,10.465327,10.465327,0
7.979325,"1","1",7.979325,7.979325,0,7.979325,7.979325,7.979325,0,7.979325,7.979325,7.979325,7.979325,0
2.622471,"1","1",2.622471,2.622471,0,2.622471,2.622471,2.622471,0,2.622471,2.622471,2.622471,2.622471,0
2.617059,"1","1",2.617059,2.617059,0,2.617059,2.617059,2.617059,0,2.617059,2.617059,2.617059,2.617059,0
0.484202,"1","1",0.484202,0.484202,0,0.484202,0.484202,0.484202,0,0.484202,0.484202,0.484202,0.484202,0
0.120702,"1","1",0.120702,0.120702,0,0.120702,0.120702,0.120702,0,0.120702,0.120702,0.120702,0.120702,0
1.960438,"1","1",1.960438,1.960438,0,1.960438,1.960438,1.960438,0,1.960438,1.960438,1.960438,1.960438,0
7.659135,"1","1",7.659135,7.659135,0,7.659135,7.659135,7.659135,0,7.659135,7.659135,7.659135,7.659135,0
1.541334,"1","1",1.541334,1.541334,0,1.541334,1.541334,1.541334,0,1.541334,1.541334,1.541334,1.541334,0
18.978114,"1","1",18.978114,18.978114,0,18.978114,18.978114,18.978114,0,18.978114,18.978114,18.978114,18.978114,0
1.546034,"1","1",1.546034,1.546034,0,1.546034,1.546034,1.546034,0,1.546034,1.546034,1.546034,1.546034,0
0.256338,"1","1",0.256338,0.256338,0,0.256338,0.256338,0.256338,0,0.256338,0.256338,0.256338,0.256338,0
0.864723,"1","1",0.864723,0.864723,0,0.864723,0.864723,0.864723,0,0.864723,0.864723,0.864723,0.864723,0
0.727184,"1","1",0.727184,0.727184,0,0.727184,0.727184,0.727184,0,0.727184,0.727184,0.727184,0.727184,0
0.881317,"1","1",0.881317,0.881317,0,0.881317,0.881317,0.881317,0,0.881317,0.881317,0.881317,0.881317,0
7.982299,"1","1",7.982299,7.982299,0,7.982299,7.982299,7.982299,0,7.982299,7.982299,7.982299,7.982299,0
0.247872,"1","1",0.247872,0.247872,0,0.247872,0.247872,0.247872,0,0.247872,0.247872,0.247872,0.247872,0
31.540277,"1","1",31.540277,31.540277,0,31.540277,31.540277,31.540277,0,31.540277,31.540277,31.540277,31.540277,0
129.047011,"1","1",129.047011,129.047011,0,129.047011,129.047011,129.047011,0,129.047011,129.047011,129.047011,129.047011,0
29.003226,"1","1",29.003226,29.003226,0,29.003226,29.003226,29.003226,0,29.003226,29.003226,29.003226,29.003226,0
7.360910,"1","1",7.36091,7.36091,0,7.36091,7.36091,7.36091,0,7.36091,7.36091,7.36091,7.36091,0
4.966304,"1","1",4.966304,4.966304,0,4.966304,4.966304,4.966304,0,4.966304,4.966304,4.966304,4.966304,0
4.037868,"1","1",4.037868,4.037868,0,4.037868,4.037868,4.037868,0,4.037868,4.037868,4.037868,4.037868,0
2.066536,"1","1",2.066536,2.066536,0,2.066536,2.066536,2.066536,0,2.066536,2.066536,2.066536,2.066536,0
0.372493,"1","1",0.372493,0.372493,0,0.372493,0.372493,0.372493,0,0.372493,0.372493,0.372493,0.372493,0
30.769146,"1","1",30.769146,30.769146,0,30.769146,30.769146,30.769146,0,30.769146,30.769146,30.769146,30.769146,0
3.901475,"1","1",3.901475,3.901475,0,3.901475,3.901475,3.901475,0,3.901475,3.901475,3.901475,3.901475,0
0.513020,"1","1",0.51302,0.51302,0,0.51302,0.51302,0.51302,0,0.51302,0.51302,0.51302,0.51302,0
1.428286,"1","1",1.428286,1.428286,0,1.428286,1.428286,1.428286,0,1.428286,1.428286,1.428286,1.428286,0
4.502719,"1","1",4.502719,4.502719,0,4.502719,4.502719,4.502719,0,4.502719,4.502719,4.502719,4.502719,0
0.538603,"1","1",0.538603,0.538603,0,0.538603,0.538603,0.538603,0,0.538603,0.538603,0.538603,0.538603,0
0.556471,"1","1",0.556471,0.556471,0,0.556471,0.556471,0.556471,0,0.556471,0.556471,0.556471,0.556471,0
0.043796,"1","1",0.043796,0.043796,0,0.043796,0.043796,0.043796,0,0.043796,0.043796,0.043796,0.043796,0
0.353379,"1","1",0.353379,0.353379,0,0.353379,0.353379,0.353379,0,0.353379,0.353379,0.353379,0.353379,0
1.707828,"1","1",1.707828,1.707828,0,1.707828,1.707828,1.707828,0,1.707828,1.707828,1.707828,1.707828,0
1.305382,"1","1",1.305382,1.305382,0,1.305382,1.305382,1.305382,0,1.305382,1.305382,1.305382,1.305382,0
0.103960,"1","1",0.10396,0.10396,0,0.10396,0.10396,0.10396,0,0.10396,0.10396,0.10396,0.10396,0
0.341425,"1","1",0.341425,0.341425,0,0.341425,0.341425,0.341425,0,0.341425,0.341425,0.341425,0.341425,0
5.015559,"1","1",5.015559,5.015559,0,5.015559,5.015559,5.015559,0,5.015559,5.015559,5.015559,5.015559,0
3.045467,"1","1",3.045467,3.045467,0,3.045467,3.045467,3.045467,0,3.045467,3.045467,3.045467,3.045467,0
17.432008,"1","1",17.432008,17.432008,0,17.432008,17.432008,17.432008,0,17.432008,17.432008,17.432008,17.432008,0
1.067674,"1","1",1.067674,1.067674,0,1.067674,1.067674,1.067674,0,1.067674,1.067674,1.067674,1.067674,0
3.170310,"1","1",3.17031,3.17031,0,3.17031,3.17031,3.17031,0,3.17031,3.17031,3.17031,3.17031,0
0.429085,"1","1",0.429085,0.429085,0,0.429085,0.429085,0.429085,0,0.429085,0.429085,0.429085,0.429085,0
0.177101,"1","1",0.177101,0.177101,0,0.177101,0.177101,0.177101,0,0.177101,0.177101,0.177101,0.177101,0
0.066049,"1","1",0.066049,0.066049,0,0.066049,0.066049,0.066049,0,0.066049,0.066049,0.066049,0.066049,0
2.327879,"1","1",2.327879,2.327879,0,2.327879,2.327879,2.327879,0,2.327879,2.327879,2.327879,2.327879,0
0.178749,"1","1",0.178749,0.178749,0,0.178749,0.178749,0.178749,0,0.178749,0.178749,0.178749,0.178749,0
5.502517,"1","1",5.502517,5.502517,0,5.502517,5.502517,5.502517,0,5.502517,5.502517,5.502517,5.502517,0
1.914301,"1","1",1.914301,1.914301,0,1.914301,1.914301,1.914301,0,1.914301,1.914301,1.914301,1.914301,0
0.170410,"1","1",0.17041,0.17041,0,0.17041,0.17041,0.17041,0,0.17041,0.17041,0.17041,0.17041,0
4.911765,"1","1",4.911765,4.911765,0,4.911765,4.911765,4.911765,0,4.911765,4.911765,4.911765,4.911765,0
0.418056,"1","1",0.418056,0.418056,0,0.418056,0.418056,0.418056,0,0.418056,0.418056,0.418056,0.418056,0
0.149120,"1","1",0.14912,0.14912,0,0.14912,0.14912,0.14912,0,0.14912,0.14912,0.14912,0.14912,0
0.138921,"1","1",0.138921,0.138921,0,0.138921,0.138921,0.138921,0,0.138921,0.138921,0.138921,0.138921,0
